"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2008"	"2008"	"16 years"	"16"	262	4411176	5.9
	"2008"	"2008"	"17 years"	"17"	328	4467060	7.3
	"2008"	"2008"	"18 years"	"18"	359	4588123	7.8
	"2008"	"2008"	"19 years"	"19"	483	4425539	10.9
	"2008"	"2008"	"20 years"	"20"	484	4302988	11.2
	"2008"	"2008"	"21 years"	"21"	555	4251950	13.1
	"2008"	"2008"	"22 years"	"22"	556	4232792	13.1
	"2008"	"2008"	"23 years"	"23"	558	4237432	13.2
	"2008"	"2008"	"24 years"	"24"	543	4155450	13.1
	"2008"	"2008"	"25 years"	"25"	579	4246210	13.6
	"2008"	"2008"	"26 years"	"26"	519	4206583	12.3
	"2008"	"2008"	"27 years"	"27"	537	4265165	12.6
	"2008"	"2008"	"28 years"	"28"	551	4215620	13.1
	"2008"	"2008"	"29 years"	"29"	532	3969090	13.4
	"2008"	"2008"	"30 years"	"30"	526	3970191	13.2
	"2008"	"2008"	"31 years"	"31"	544	3828094	14.2
	"2008"	"2008"	"32 years"	"32"	484	3807761	12.7
	"2008"	"2008"	"33 years"	"33"	544	3907253	13.9
	"2008"	"2008"	"34 years"	"34"	490	3791506	12.9
	"2008"	"2008"	"35 years"	"35"	583	3908041	14.9
	"2008"	"2008"	"36 years"	"36"	553	4083819	13.5
	"2008"	"2008"	"37 years"	"37"	668	4291673	15.6
	"2008"	"2008"	"38 years"	"38"	677	4382157	15.4
	"2008"	"2008"	"39 years"	"39"	643	4151773	15.5
	"2008"	"2008"	"40 years"	"40"	638	4065710	15.7
	"2008"	"2008"	"41 years"	"41"	681	4090091	16.6
	"2008"	"2008"	"42 years"	"42"	689	4199463	16.4
	"2008"	"2008"	"43 years"	"43"	759	4495218	16.9
	"2008"	"2008"	"44 years"	"44"	827	4524541	18.3
	"2008"	"2008"	"45 years"	"45"	832	4499251	18.5
	"2008"	"2008"	"46 years"	"46"	819	4541484	18.0
	"2008"	"2008"	"47 years"	"47"	894	4606123	19.4
	"2008"	"2008"	"48 years"	"48"	870	4672955	18.6
	"2008"	"2008"	"49 years"	"49"	860	4501160	19.1
	"2008"	"2008"	"50 years"	"50"	864	4471128	19.3
	"2008"	"2008"	"51 years"	"51"	831	4464006	18.6
	"2008"	"2008"	"52 years"	"52"	794	4264599	18.6
	"2008"	"2008"	"53 years"	"53"	762	4306809	17.7
	"2008"	"2008"	"54 years"	"54"	778	4132932	18.8
	"2008"	"2008"	"55 years"	"55"	731	3949524	18.5
	"2008"	"2008"	"56 years"	"56"	686	3850704	17.8
	"2008"	"2008"	"57 years"	"57"	636	3733201	17.0
	"2008"	"2008"	"58 years"	"58"	577	3722427	15.5
	"2008"	"2008"	"59 years"	"59"	591	3558712	16.6
	"2008"	"2008"	"60 years"	"60"	538	3476545	15.5
	"2008"	"2008"	"61 years"	"61"	525	3694987	14.2
	"2008"	"2008"	"62 years"	"62"	416	2757325	15.1
	"2008"	"2008"	"63 years"	"63"	398	2744863	14.5
	"2008"	"2008"	"64 years"	"64"	381	2668775	14.3
	"2008"	"2008"	"65 years"	"65"	381	2751913	13.8
	"2008"	"2008"	"66 years"	"66"	335	2416007	13.9
	"2008"	"2008"	"67 years"	"67"	287	2235669	12.8
	"2008"	"2008"	"68 years"	"68"	285	2160024	13.2
	"2008"	"2008"	"69 years"	"69"	265	2030734	13.0
	"2008"	"2008"	"70 years"	"70"	258	1953328	13.2
	"2008"	"2008"	"71 years"	"71"	245	1841560	13.3
	"2008"	"2008"	"72 years"	"72"	241	1776463	13.6
	"2008"	"2008"	"73 years"	"73"	289	1758650	16.4
	"2008"	"2008"	"74 years"	"74"	220	1581331	13.9
	"2008"	"2008"	"75 years"	"75"	221	1541027	14.3
	"2008"	"2008"	"76 years"	"76"	218	1518327	14.4
	"2008"	"2008"	"77 years"	"77"	217	1472006	14.7
	"2008"	"2008"	"78 years"	"78"	225	1464084	15.4
	"2008"	"2008"	"79 years"	"79"	227	1350299	16.8
	"2008"	"2008"	"80 years"	"80"	217	1294601	16.8
	"2008"	"2008"	"81 years"	"81"	232	1232307	18.8
	"2008"	"2008"	"82 years"	"82"	209	1136851	18.4
	"2008"	"2008"	"83 years"	"83"	177	1086404	16.3
	"2008"	"2008"	"84 years"	"84"	169	980196	17.2
	"2008"	"2008"	"85 years"	"85"	184	Not Applicable	Not Applicable
	"2008"	"2008"	"86 years"	"86"	133	Not Applicable	Not Applicable
	"2008"	"2008"	"87 years"	"87"	121	Not Applicable	Not Applicable
	"2008"	"2008"	"88 years"	"88"	97	Not Applicable	Not Applicable
	"2008"	"2008"	"89 years"	"89"	85	Not Applicable	Not Applicable
	"2008"	"2008"	"90 years"	"90"	70	Not Applicable	Not Applicable
	"2008"	"2008"	"91 years"	"91"	41	Not Applicable	Not Applicable
	"2008"	"2008"	"92 years"	"92"	42	Not Applicable	Not Applicable
	"2008"	"2008"	"93 years"	"93"	25	Not Applicable	Not Applicable
	"2008"	"2008"	"94 years"	"94"	28	Not Applicable	Not Applicable
	"2008"	"2008"	"95 years"	"95"	18	Not Applicable	Not Applicable
	"2008"	"2008"	"96 years"	"96"	8	Not Applicable	Not Applicable
	"2008"	"2008"	"97 years"	"97"	5	Not Applicable	Not Applicable
	"2008"	"2008"	"98 years"	"98"	3	Not Applicable	Not Applicable
	"2008"	"2008"	"100+ years"	"100"	3	Not Applicable	Not Applicable
	"2008"	"2008"	"Not Stated"	"NS"	5	Not Applicable	Not Applicable
"Total"	"2008"	"2008"			36117	304093966	11.9
	"2009"	"2009"	"6 years"	"6"	1	4018200	Unreliable
	"2009"	"2009"	"8 years"	"8"	1	4089946	Unreliable
	"2009"	"2009"	"9 years"	"9"	4	3987064	Unreliable
	"2009"	"2009"	"10 years"	"10"	11	4133090	Unreliable
	"2009"	"2009"	"11 years"	"11"	17	4066605	Unreliable
	"2009"	"2009"	"12 years"	"12"	48	4110576	1.2
	"2009"	"2009"	"13 years"	"13"	75	4164413	1.8
	"2009"	"2009"	"14 years"	"14"	108	4185880	2.6
	"2009"	"2009"	"15 years"	"15"	205	4259907	4.8
	"2009"	"2009"	"16 years"	"16"	264	4365338	6.0
	"2009"	"2009"	"17 years"	"17"	326	4421341	7.4
	"2009"	"2009"	"18 years"	"18"	409	4534634	9.0
	"2009"	"2009"	"19 years"	"19"	468	4611590	10.1
	"2009"	"2009"	"20 years"	"20"	483	4383628	11.0
	"2009"	"2009"	"21 years"	"21"	555	4307414	12.9
	"2009"	"2009"	"22 years"	"22"	547	4217667	13.0
	"2009"	"2009"	"23 years"	"23"	566	4230115	13.4
	"2009"	"2009"	"24 years"	"24"	551	4245298	13.0
	"2009"	"2009"	"25 years"	"25"	542	4204602	12.9
	"2009"	"2009"	"26 years"	"26"	536	4197922	12.8
	"2009"	"2009"	"27 years"	"27"	519	4250014	12.2
	"2009"	"2009"	"28 years"	"28"	556	4250613	13.1
	"2009"	"2009"	"29 years"	"29"	550	4175077	13.2
	"2009"	"2009"	"30 years"	"30"	545	4104133	13.3
	"2009"	"2009"	"31 years"	"31"	469	3890200	12.1
	"2009"	"2009"	"32 years"	"32"	516	3921281	13.2
	"2009"	"2009"	"33 years"	"33"	523	3813001	13.7
	"2009"	"2009"	"34 years"	"34"	577	3916499	14.7
	"2009"	"2009"	"35 years"	"35"	545	3829432	14.2
	"2009"	"2009"	"36 years"	"36"	596	3905615	15.3
	"2009"	"2009"	"37 years"	"37"	591	4071181	14.5
	"2009"	"2009"	"38 years"	"38"	676	4304006	15.7
	"2009"	"2009"	"39 years"	"39"	698	4397562	15.9
	"2009"	"2009"	"40 years"	"40"	665	4145183	16.0
	"2009"	"2009"	"41 years"	"41"	673	4085265	16.5
	"2009"	"2009"	"42 years"	"42"	698	4085849	17.1
	"2009"	"2009"	"43 years"	"43"	755	4209233	17.9
	"2009"	"2009"	"44 years"	"44"	799	4454485	17.9
	"2009"	"2009"	"45 years"	"45"	813	4509265	18.0
	"2009"	"2009"	"46 years"	"46"	888	4523596	19.6
	"2009"	"2009"	"47 years"	"47"	845	4557336	18.5
	"2009"	"2009"	"48 years"	"48"	845	4582655	18.4
	"2009"	"2009"	"49 years"	"49"	836	4689393	17.8
	"2009"	"2009"	"50 years"	"50"	921	4462192	20.6
	"2009"	"2009"	"51 years"	"51"	883	4514833	19.6
	"2009"	"2009"	"52 years"	"52"	903	4429228	20.4
	"2009"	"2009"	"53 years"	"53"	879	4281465	20.5
	"2009"	"2009"	"54 years"	"54"	814	4317125	18.9
	"2009"	"2009"	"55 years"	"55"	792	4074019	19.4
	"2009"	"2009"	"56 years"	"56"	730	3975863	18.4
	"2009"	"2009"	"57 years"	"57"	686	3819855	18.0
	"2009"	"2009"	"58 years"	"58"	683	3721219	18.4
	"2009"	"2009"	"59 years"	"59"	613	3689647	16.6
	"2009"	"2009"	"60 years"	"60"	571	3489302	16.4
	"2009"	"2009"	"61 years"	"61"	546	3517588	15.5
	"2009"	"2009"	"62 years"	"62"	472	3673134	12.9
	"2009"	"2009"	"63 years"	"63"	374	2745716	13.6
	"2009"	"2009"	"64 years"	"64"	361	2699257	13.4
	"2009"	"2009"	"65 years"	"65"	366	2653345	13.8
	"2009"	"2009"	"66 years"	"66"	395	2719454	14.5
	"2009"	"2009"	"67 years"	"67"	343	2394376	14.3
	"2009"	"2009"	"68 years"	"68"	292	2204229	13.2
	"2009"	"2009"	"69 years"	"69"	281	2120973	13.2
	"2009"	"2009"	"70 years"	"70"	272	1974076	13.8
	"2009"	"2009"	"71 years"	"71"	270	1936308	13.9
	"2009"	"2009"	"72 years"	"72"	233	1790136	13.0
	"2009"	"2009"	"73 years"	"73"	253	1737897	14.6
	"2009"	"2009"	"74 years"	"74"	224	1702305	13.2
	"2009"	"2009"	"75 years"	"75"	202	1513301	13.3
	"2009"	"2009"	"76 years"	"76"	257	1510000	17.0
	"2009"	"2009"	"77 years"	"77"	213	1455744	14.6
	"2009"	"2009"	"78 years"	"78"	213	1417539	15.0
	"2009"	"2009"	"79 years"	"79"	220	1398480	15.7
	"2009"	"2009"	"80 years"	"80"	203	1270444	16.0
	"2009"	"2009"	"81 years"	"81"	206	1236769	16.7
	"2009"	"2009"	"82 years"	"82"	188	1152248	16.3
	"2009"	"2009"	"83 years"	"83"	195	1067638	18.3
	"2009"	"2009"	"84 years"	"84"	171	1000612	17.1
	"2009"	"2009"	"85 years"	"85"	175	Not Applicable	Not Applicable
	"2009"	"2009"	"86 years"	"86"	143	Not Applicable	Not Applicable
	"2009"	"2009"	"87 years"	"87"	102	Not Applicable	Not Applicable
	"2009"	"2009"	"88 years"	"88"	108	Not Applicable	Not Applicable
	"2009"	"2009"	"89 years"	"89"	95	Not Applicable	Not Applicable
	"2009"	"2009"	"90 years"	"90"	78	Not Applicable	Not Applicable
	"2009"	"2009"	"91 years"	"91"	50	Not Applicable	Not Applicable
	"2009"	"2009"	"92 years"	"92"	45	Not Applicable	Not Applicable
	"2009"	"2009"	"93 years"	"93"	28	Not Applicable	Not Applicable
	"2009"	"2009"	"94 years"	"94"	18	Not Applicable	Not Applicable
	"2009"	"2009"	"95 years"	"95"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"96 years"	"96"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"97 years"	"97"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"98 years"	"98"	4	Not Applicable	Not Applicable
	"2009"	"2009"	"99 years"	"99"	1	Not Applicable	Not Applicable
	"2009"	"2009"	"100+ years"	"100"	1	Not Applicable	Not Applicable
	"2009"	"2009"	"Not Stated"	"NS"	12	Not Applicable	Not Applicable
"Total"	"2009"	"2009"			37017	306771529	12.1
	"2010"	"2010"	"9 years"	"9"	7	4148353	Unreliable
	"2010"	"2010"	"10 years"	"10"	7	4172541	Unreliable
	"2010"	"2010"	"11 years"	"11"	20	4114415	0.5
	"2010"	"2010"	"12 years"	"12"	36	4106243	0.9
	"2010"	"2010"	"13 years"	"13"	78	4118013	1.9
	"2010"	"2010"	"14 years"	"14"	126	4165982	3.0
	"2010"	"2010"	"15 years"	"15"	175	4242820	4.1
	"2010"	"2010"	"16 years"	"16"	267	4316139	6.2
	"2010"	"2010"	"17 years"	"17"	294	4395295	6.7
	"2010"	"2010"	"18 years"	"18"	447	4500855	9.9
	"2010"	"2010"	"19 years"	"19"	478	4585234	10.4
	"2010"	"2010"	"20 years"	"20"	523	4519129	11.6
	"2010"	"2010"	"21 years"	"21"	567	4354294	13.0
	"2010"	"2010"	"22 years"	"22"	642	4264642	15.1
	"2010"	"2010"	"23 years"	"23"	599	4198571	14.3
	"2010"	"2010"	"24 years"	"24"	614	4249363	14.4
	"2010"	"2010"	"25 years"	"25"	596	4262350	14.0
	"2010"	"2010"	"26 years"	"26"	597	4152305	14.4
	"2010"	"2010"	"27 years"	"27"	572	4248869	13.5
	"2010"	"2010"	"28 years"	"28"	629	4215249	14.9
	"2010"	"2010"	"29 years"	"29"	611	4223076	14.5
	"2010"	"2010"	"30 years"	"30"	533	4285668	12.4
	"2010"	"2010"	"31 years"	"31"	557	3970218	14.0
	"2010"	"2010"	"32 years"	"32"	546	3986847	13.7
	"2010"	"2010"	"33 years"	"33"	575	3880150	14.8
	"2010"	"2010"	"34 years"	"34"	530	3839216	13.8
	"2010"	"2010"	"35 years"	"35"	566	3956434	14.3
	"2010"	"2010"	"36 years"	"36"	559	3802087	14.7
	"2010"	"2010"	"37 years"	"37"	646	3934445	16.4
	"2010"	"2010"	"38 years"	"38"	627	4121880	15.2
	"2010"	"2010"	"39 years"	"39"	693	4364796	15.9
	"2010"	"2010"	"40 years"	"40"	722	4383274	16.5
	"2010"	"2010"	"41 years"	"41"	680	4114985	16.5
	"2010"	"2010"	"42 years"	"42"	674	4076104	16.5
	"2010"	"2010"	"43 years"	"43"	659	4105105	16.1
	"2010"	"2010"	"44 years"	"44"	757	4211496	18.0
	"2010"	"2010"	"45 years"	"45"	814	4508868	18.1
	"2010"	"2010"	"46 years"	"46"	880	4519761	19.5
	"2010"	"2010"	"47 years"	"47"	864	4535265	19.1
	"2010"	"2010"	"48 years"	"48"	918	4538796	20.2
	"2010"	"2010"	"49 years"	"49"	914	4605901	19.8
	"2010"	"2010"	"50 years"	"50"	912	4660295	19.6
	"2010"	"2010"	"51 years"	"51"	902	4464631	20.2
	"2010"	"2010"	"52 years"	"52"	904	4500846	20.1
	"2010"	"2010"	"53 years"	"53"	882	4380354	20.1
	"2010"	"2010"	"54 years"	"54"	834	4291999	19.4
	"2010"	"2010"	"55 years"	"55"	825	4254709	19.4
	"2010"	"2010"	"56 years"	"56"	839	4037513	20.8
	"2010"	"2010"	"57 years"	"57"	746	3936386	19.0
	"2010"	"2010"	"58 years"	"58"	692	3794928	18.2
	"2010"	"2010"	"59 years"	"59"	666	3641269	18.3
	"2010"	"2010"	"60 years"	"60"	628	3621131	17.3
	"2010"	"2010"	"61 years"	"61"	552	3492596	15.8
	"2010"	"2010"	"62 years"	"62"	515	3563182	14.5
	"2010"	"2010"	"63 years"	"63"	541	3483884	15.5
	"2010"	"2010"	"64 years"	"64"	401	2657131	15.1
	"2010"	"2010"	"65 years"	"65"	375	2680761	14.0
	"2010"	"2010"	"66 years"	"66"	371	2639141	14.1
	"2010"	"2010"	"67 years"	"67"	348	2649365	13.1
	"2010"	"2010"	"68 years"	"68"	326	2323672	14.0
	"2010"	"2010"	"69 years"	"69"	280	2142324	13.1
	"2010"	"2010"	"70 years"	"70"	269	2043121	13.2
	"2010"	"2010"	"71 years"	"71"	263	1949323	13.5
	"2010"	"2010"	"72 years"	"72"	262	1864275	14.1
	"2010"	"2010"	"73 years"	"73"	240	1736960	13.8
	"2010"	"2010"	"74 years"	"74"	245	1684487	14.5
	"2010"	"2010"	"75 years"	"75"	243	1620077	15.0
	"2010"	"2010"	"76 years"	"76"	230	1471070	15.6
	"2010"	"2010"	"77 years"	"77"	235	1455330	16.1
	"2010"	"2010"	"78 years"	"78"	192	1400123	13.7
	"2010"	"2010"	"79 years"	"79"	222	1371195	16.2
	"2010"	"2010"	"80 years"	"80"	210	1308511	16.0
	"2010"	"2010"	"81 years"	"81"	211	1212865	17.4
	"2010"	"2010"	"82 years"	"82"	193	1161421	16.6
	"2010"	"2010"	"83 years"	"83"	160	1074809	14.9
	"2010"	"2010"	"84 years"	"84"	163	985721	16.5
	"2010"	"2010"	"85 years"	"85"	172	Not Applicable	Not Applicable
	"2010"	"2010"	"86 years"	"86"	155	Not Applicable	Not Applicable
	"2010"	"2010"	"87 years"	"87"	133	Not Applicable	Not Applicable
	"2010"	"2010"	"88 years"	"88"	133	Not Applicable	Not Applicable
	"2010"	"2010"	"89 years"	"89"	102	Not Applicable	Not Applicable
	"2010"	"2010"	"90 years"	"90"	79	Not Applicable	Not Applicable
	"2010"	"2010"	"91 years"	"91"	61	Not Applicable	Not Applicable
	"2010"	"2010"	"92 years"	"92"	35	Not Applicable	Not Applicable
	"2010"	"2010"	"93 years"	"93"	38	Not Applicable	Not Applicable
	"2010"	"2010"	"94 years"	"94"	12	Not Applicable	Not Applicable
	"2010"	"2010"	"95 years"	"95"	23	Not Applicable	Not Applicable
	"2010"	"2010"	"96 years"	"96"	11	Not Applicable	Not Applicable
	"2010"	"2010"	"97 years"	"97"	13	Not Applicable	Not Applicable
	"2010"	"2010"	"98 years"	"98"	4	Not Applicable	Not Applicable
	"2010"	"2010"	"99 years"	"99"	4	Not Applicable	Not Applicable
	"2010"	"2010"	"100+ years"	"100"	5	Not Applicable	Not Applicable
	"2010"	"2010"	"Not Stated"	"NS"	7	Not Applicable	Not Applicable
"Total"	"2010"	"2010"			38463	308745538	12.5
	"2011"	"2011"	"7 years"	"7"	1	4083146	Unreliable
	"2011"	"2011"	"8 years"	"8"	1	4052957	Unreliable
	"2011"	"2011"	"9 years"	"9"	3	4034985	Unreliable
	"2011"	"2011"	"10 years"	"10"	11	4134144	Unreliable
	"2011"	"2011"	"11 years"	"11"	17	4195505	Unreliable
	"2011"	"2011"	"12 years"	"12"	42	4124205	1.0
	"2011"	"2011"	"13 years"	"13"	78	4122078	1.9
	"2011"	"2011"	"14 years"	"14"	134	4128920	3.2
	"2011"	"2011"	"15 years"	"15"	206	4156836	5.0
	"2011"	"2011"	"16 years"	"16"	289	4245479	6.8
	"2011"	"2011"	"17 years"	"17"	347	4330851	8.0
	"2011"	"2011"	"18 years"	"18"	439	4396167	10.0
	"2011"	"2011"	"19 years"	"19"	521	4514710	11.5
	"2011"	"2011"	"20 years"	"20"	571	4596113	12.4
	"2011"	"2011"	"21 years"	"21"	602	4592336	13.1
	"2011"	"2011"	"22 years"	"22"	638	4411032	14.5
	"2011"	"2011"	"23 years"	"23"	633	4311760	14.7
	"2011"	"2011"	"24 years"	"24"	577	4242591	13.6
	"2011"	"2011"	"25 years"	"25"	617	4267827	14.5
	"2011"	"2011"	"26 years"	"26"	651	4311255	15.1
	"2011"	"2011"	"27 years"	"27"	584	4181448	14.0
	"2011"	"2011"	"28 years"	"28"	620	4255686	14.6
	"2011"	"2011"	"29 years"	"29"	622	4263578	14.6
	"2011"	"2011"	"30 years"	"30"	615	4224516	14.6
	"2011"	"2011"	"31 years"	"31"	661	4317087	15.3
	"2011"	"2011"	"32 years"	"32"	566	4052694	14.0
	"2011"	"2011"	"33 years"	"33"	604	3976037	15.2
	"2011"	"2011"	"34 years"	"34"	571	3940370	14.5
	"2011"	"2011"	"35 years"	"35"	532	3827920	13.9
	"2011"	"2011"	"36 years"	"36"	586	3952699	14.8
	"2011"	"2011"	"37 years"	"37"	591	3833451	15.4
	"2011"	"2011"	"38 years"	"38"	605	3898503	15.5
	"2011"	"2011"	"39 years"	"39"	692	4081736	17.0
	"2011"	"2011"	"40 years"	"40"	733	4323778	17.0
	"2011"	"2011"	"41 years"	"41"	741	4384253	16.9
	"2011"	"2011"	"42 years"	"42"	727	4159664	17.5
	"2011"	"2011"	"43 years"	"43"	716	4078100	17.6
	"2011"	"2011"	"44 years"	"44"	701	4087850	17.1
	"2011"	"2011"	"45 years"	"45"	787	4170798	18.9
	"2011"	"2011"	"46 years"	"46"	852	4428601	19.2
	"2011"	"2011"	"47 years"	"47"	866	4517819	19.2
	"2011"	"2011"	"48 years"	"48"	867	4521355	19.2
	"2011"	"2011"	"49 years"	"49"	923	4519432	20.4
	"2011"	"2011"	"50 years"	"50"	911	4581833	19.9
	"2011"	"2011"	"51 years"	"51"	954	4626453	20.6
	"2011"	"2011"	"52 years"	"52"	933	4478180	20.8
	"2011"	"2011"	"53 years"	"53"	898	4458125	20.1
	"2011"	"2011"	"54 years"	"54"	893	4415607	20.2
	"2011"	"2011"	"55 years"	"55"	838	4263989	19.7
	"2011"	"2011"	"56 years"	"56"	813	4232520	19.2
	"2011"	"2011"	"57 years"	"57"	780	4066089	19.2
	"2011"	"2011"	"58 years"	"58"	732	3918566	18.7
	"2011"	"2011"	"59 years"	"59"	657	3774384	17.4
	"2011"	"2011"	"60 years"	"60"	652	3664521	17.8
	"2011"	"2011"	"61 years"	"61"	541	3584377	15.1
	"2011"	"2011"	"62 years"	"62"	497	3487302	14.3
	"2011"	"2011"	"63 years"	"63"	511	3459297	14.8
	"2011"	"2011"	"64 years"	"64"	521	3611095	14.4
	"2011"	"2011"	"65 years"	"65"	402	2672909	15.0
	"2011"	"2011"	"66 years"	"66"	366	2643148	13.8
	"2011"	"2011"	"67 years"	"67"	357	2584544	13.8
	"2011"	"2011"	"68 years"	"68"	389	2652309	14.7
	"2011"	"2011"	"69 years"	"69"	300	2320878	12.9
	"2011"	"2011"	"70 years"	"70"	281	2129501	13.2
	"2011"	"2011"	"71 years"	"71"	285	2022340	14.1
	"2011"	"2011"	"72 years"	"72"	279	1911624	14.6
	"2011"	"2011"	"73 years"	"73"	286	1839285	15.5
	"2011"	"2011"	"74 years"	"74"	245	1705200	14.4
	"2011"	"2011"	"75 years"	"75"	240	1638322	14.6
	"2011"	"2011"	"76 years"	"76"	260	1580914	16.4
	"2011"	"2011"	"77 years"	"77"	204	1430790	14.3
	"2011"	"2011"	"78 years"	"78"	207	1394574	14.8
	"2011"	"2011"	"79 years"	"79"	215	1344087	16.0
	"2011"	"2011"	"80 years"	"80"	243	1293211	18.8
	"2011"	"2011"	"81 years"	"81"	215	1253347	17.2
	"2011"	"2011"	"82 years"	"82"	194	1145240	16.9
	"2011"	"2011"	"83 years"	"83"	195	1087100	17.9
	"2011"	"2011"	"84 years"	"84"	213	1007645	21.1
	"2011"	"2011"	"85 years"	"85"	161	Not Applicable	Not Applicable
	"2011"	"2011"	"86 years"	"86"	161	Not Applicable	Not Applicable
	"2011"	"2011"	"87 years"	"87"	134	Not Applicable	Not Applicable
	"2011"	"2011"	"88 years"	"88"	103	Not Applicable	Not Applicable
	"2011"	"2011"	"89 years"	"89"	94	Not Applicable	Not Applicable
	"2011"	"2011"	"90 years"	"90"	74	Not Applicable	Not Applicable
	"2011"	"2011"	"91 years"	"91"	66	Not Applicable	Not Applicable
	"2011"	"2011"	"92 years"	"92"	51	Not Applicable	Not Applicable
	"2011"	"2011"	"93 years"	"93"	28	Not Applicable	Not Applicable
	"2011"	"2011"	"94 years"	"94"	31	Not Applicable	Not Applicable
	"2011"	"2011"	"95 years"	"95"	24	Not Applicable	Not Applicable
	"2011"	"2011"	"96 years"	"96"	13	Not Applicable	Not Applicable
	"2011"	"2011"	"97 years"	"97"	17	Not Applicable	Not Applicable
	"2011"	"2011"	"98 years"	"98"	6	Not Applicable	Not Applicable
	"2011"	"2011"	"99 years"	"99"	1	Not Applicable	Not Applicable
	"2011"	"2011"	"100+ years"	"100"	6	Not Applicable	Not Applicable
	"2011"	"2011"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
"Total"	"2011"	"2011"			39627	311591917	12.7
	"2012"	"2012"	"7 years"	"7"	1	4085964	Unreliable
	"2012"	"2012"	"8 years"	"8"	1	4094174	Unreliable
	"2012"	"2012"	"9 years"	"9"	3	4063937	Unreliable
	"2012"	"2012"	"10 years"	"10"	9	4045719	Unreliable
	"2012"	"2012"	"11 years"	"11"	16	4145034	Unreliable
	"2012"	"2012"	"12 years"	"12"	46	4206939	1.1
	"2012"	"2012"	"13 years"	"13"	82	4136252	2.0
	"2012"	"2012"	"14 years"	"14"	153	4135274	3.7
	"2012"	"2012"	"15 years"	"15"	244	4144014	5.9
	"2012"	"2012"	"16 years"	"16"	268	4174274	6.4
	"2012"	"2012"	"17 years"	"17"	347	4265702	8.1
	"2012"	"2012"	"18 years"	"18"	420	4354017	9.6
	"2012"	"2012"	"19 years"	"19"	503	4422695	11.4
	"2012"	"2012"	"20 years"	"20"	572	4543774	12.6
	"2012"	"2012"	"21 years"	"21"	623	4627509	13.5
	"2012"	"2012"	"22 years"	"22"	659	4623739	14.3
	"2012"	"2012"	"23 years"	"23"	630	4443539	14.2
	"2012"	"2012"	"24 years"	"24"	613	4344642	14.1
	"2012"	"2012"	"25 years"	"25"	635	4275138	14.9
	"2012"	"2012"	"26 years"	"26"	652	4298788	15.2
	"2012"	"2012"	"27 years"	"27"	642	4339574	14.8
	"2012"	"2012"	"28 years"	"28"	612	4206614	14.5
	"2012"	"2012"	"29 years"	"29"	650	4278212	15.2
	"2012"	"2012"	"30 years"	"30"	626	4283410	14.6
	"2012"	"2012"	"31 years"	"31"	628	4242178	14.8
	"2012"	"2012"	"32 years"	"32"	613	4332058	14.2
	"2012"	"2012"	"33 years"	"33"	570	4065562	14.0
	"2012"	"2012"	"34 years"	"34"	602	3987787	15.1
	"2012"	"2012"	"35 years"	"35"	594	3950567	15.0
	"2012"	"2012"	"36 years"	"36"	609	3836469	15.9
	"2012"	"2012"	"37 years"	"37"	620	3959492	15.7
	"2012"	"2012"	"38 years"	"38"	613	3839004	16.0
	"2012"	"2012"	"39 years"	"39"	676	3902667	17.3
	"2012"	"2012"	"40 years"	"40"	673	4084481	16.5
	"2012"	"2012"	"41 years"	"41"	725	4324963	16.8
	"2012"	"2012"	"42 years"	"42"	785	4384022	17.9
	"2012"	"2012"	"43 years"	"43"	749	4158551	18.0
	"2012"	"2012"	"44 years"	"44"	725	4076204	17.8
	"2012"	"2012"	"45 years"	"45"	713	4084512	17.5
	"2012"	"2012"	"46 years"	"46"	791	4165735	19.0
	"2012"	"2012"	"47 years"	"47"	835	4421347	18.9
	"2012"	"2012"	"48 years"	"48"	921	4508318	20.4
	"2012"	"2012"	"49 years"	"49"	930	4509567	20.6
	"2012"	"2012"	"50 years"	"50"	899	4505608	20.0
	"2012"	"2012"	"51 years"	"51"	970	4566251	21.2
	"2012"	"2012"	"52 years"	"52"	980	4609523	21.3
	"2012"	"2012"	"53 years"	"53"	915	4459925	20.5
	"2012"	"2012"	"54 years"	"54"	931	4437952	21.0
	"2012"	"2012"	"55 years"	"55"	905	4393250	20.6
	"2012"	"2012"	"56 years"	"56"	869	4240395	20.5
	"2012"	"2012"	"57 years"	"57"	826	4207605	19.6
	"2012"	"2012"	"58 years"	"58"	767	4040118	19.0
	"2012"	"2012"	"59 years"	"59"	733	3891149	18.8
	"2012"	"2012"	"60 years"	"60"	692	3745489	18.5
	"2012"	"2012"	"61 years"	"61"	643	3635456	17.7
	"2012"	"2012"	"62 years"	"62"	494	3554439	13.9
	"2012"	"2012"	"63 years"	"63"	527	3454687	15.3
	"2012"	"2012"	"64 years"	"64"	507	3423614	14.8
	"2012"	"2012"	"65 years"	"65"	469	3570839	13.1
	"2012"	"2012"	"66 years"	"66"	378	2640984	14.3
	"2012"	"2012"	"67 years"	"67"	361	2609069	13.8
	"2012"	"2012"	"68 years"	"68"	400	2546946	15.7
	"2012"	"2012"	"69 years"	"69"	376	2609515	14.4
